AccountId,Account_TxnCount,Account_AvgAmount,Account_StdAmount,Account_MinAmount,Account_MaxAmount,Account_AmountRange
AccountId_1991,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_1993,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_1995,14,484.18367346938766,232.9959569290403,214.28571428571428,1071.428571428571,857.1428571428569
AccountId_1997,2,58.03571428571428,31.567267017256576,35.714285714285715,80.35714285714285,44.64285714285713
AccountId_1998,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_1999,1,1785.7142857142856,0.0,1785.7142857142856,1785.7142857142856,0.0
AccountId_2,2,1250.0,0.0,1250.0,1250.0,0.0
AccountId_20,22,224.02597402597402,212.63017455186946,35.714285714285715,714.2857142857142,678.5714285714286
AccountId_200,6,77.38095238095238,66.49638116080448,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2001,4,535.7142857142857,252.5381361380527,357.1428571428571,892.8571428571428,535.7142857142857
AccountId_2002,10,330.8928571428571,181.25767244688345,178.57142857142856,714.2857142857142,535.7142857142857
AccountId_2003,11,61.688311688311686,32.3047869190461,35.714285714285715,142.85714285714286,107.14285714285714
AccountId_2004,12,346.7261904761904,48.43224743100721,196.42857142857144,392.8571428571428,196.42857142857133
AccountId_2005,3,83.33333333333333,82.47860988423224,35.714285714285715,178.57142857142856,142.85714285714283
AccountId_2006,1,71.42857142857143,0.0,71.42857142857143,71.42857142857143,0.0
AccountId_2007,13,54.94505494505494,55.26179310409736,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2008,3,47.61904761904762,20.61965247105806,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2009,5,464.2857142857142,239.57871187497744,178.57142857142856,714.2857142857142,535.7142857142857
AccountId_201,3,261.90476190476187,391.7733969501031,35.714285714285715,714.2857142857142,678.5714285714286
AccountId_2010,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2013,22,446.7694805194805,171.57874931537097,185.7142857142857,714.6428571428571,528.9285714285714
AccountId_2014,1,178.57142857142856,0.0,178.57142857142856,178.57142857142856,0.0
AccountId_2015,29,151.47783251231525,394.2063072136585,35.714285714285715,2142.8571428571427,2107.142857142857
AccountId_2016,86,490.05398671096344,913.7235987311901,17.857142857142858,5571.428571428572,5553.571428571428
AccountId_2018,9,480.15873015873007,175.97316070350573,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2019,14,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_202,2,285.71428571428567,101.01525445522104,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2021,8,32.357142857142854,20.044120430899344,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_2022,2,607.1428571428571,808.1220356417685,35.714285714285715,1178.5714285714284,1142.8571428571427
AccountId_2023,24,79.76190476190476,80.43158502641226,17.857142857142858,214.28571428571428,196.42857142857142
AccountId_2024,25,307.99999999999994,80.45153186603618,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2025,3,51.1904761904762,18.32714799802459,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2026,50,361.21428571428567,83.96542519437175,35.714285714285715,739.2857142857142,703.5714285714286
AccountId_2027,2,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_203,1,71.42857142857143,0.0,71.42857142857143,71.42857142857143,0.0
AccountId_2030,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2031,2,946.4285714285713,1186.9292398488476,107.14285714285714,1785.7142857142856,1678.5714285714284
AccountId_2032,20,475.0,167.5549190951933,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2033,3,226.19047619047618,329.91443953692897,35.714285714285715,607.1428571428571,571.4285714285714
AccountId_2034,6,392.85714285714283,167.51484856512246,214.28571428571428,714.2857142857142,499.99999999999994
AccountId_2035,1,89.28571428571428,0.0,89.28571428571428,89.28571428571428,0.0
AccountId_2036,9,363.88888888888886,20.23809523809522,357.1428571428571,417.8571428571428,60.714285714285666
AccountId_2037,6,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2039,5,285.71428571428567,197.23858959262964,35.714285714285715,535.7142857142857,499.99999999999994
AccountId_204,13,216.48351648351647,117.68149304071113,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2040,18,58.531746031746025,83.93763484844513,17.857142857142858,321.4285714285714,303.57142857142856
AccountId_2041,2,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2042,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2043,48,13203.104166666666,45110.60454747977,17.857142857142858,307142.8571428571,307124.99999999994
AccountId_2044,42,180.35714285714286,215.34183701625903,17.857142857142858,571.4285714285714,553.5714285714286
AccountId_2045,5,92.85714285714286,55.61575536570512,35.714285714285715,178.57142857142856,142.85714285714283
AccountId_2049,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_205,10,67.85714285714286,43.578583851721724,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2051,11,36.13636363636363,24.962634413921876,17.857142857142858,107.14285714285714,89.28571428571428
AccountId_2052,2,910.7142857142857,1237.4368670764582,35.714285714285715,1785.7142857142856,1749.9999999999998
AccountId_2053,1,428.57142857142856,0.0,428.57142857142856,428.57142857142856,0.0
AccountId_2054,16,121.42857142857142,73.79416122765076,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2055,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2056,215,139.6564784053156,244.56770383776285,17.857142857142858,1785.7142857142856,1767.8571428571427
AccountId_2058,6,32.73809523809524,7.290148043997554,17.857142857142858,35.714285714285715,17.857142857142858
AccountId_2059,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_206,38,376.97368421052624,232.53421106061612,35.714285714285715,714.2857142857142,678.5714285714286
AccountId_2060,4,62.5,34.193825277012074,35.714285714285715,107.14285714285714,71.42857142857142
AccountId_2061,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2064,2,32.14285714285714,5.050762722761053,28.57142857142857,35.714285714285715,7.142857142857146
AccountId_2065,21,256.80272108843536,131.76541056285177,17.857142857142858,392.8571428571428,374.99999999999994
AccountId_2066,2,366.07142857142856,492.4493654692027,17.857142857142858,714.2857142857142,696.4285714285713
AccountId_2067,2,26.785714285714285,12.626906806902635,17.857142857142858,35.714285714285715,17.857142857142858
AccountId_207,8,38.482142857142854,16.042206994295185,17.857142857142858,75.0,57.14285714285714
AccountId_2070,8,227.67857142857142,144.04797042741197,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2073,181,125.97257300710339,235.15089016223425,17.857142857142858,1678.5714285714284,1660.7142857142856
AccountId_2076,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2077,4,232.1428571428571,155.67496226930976,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2078,3,26.19047619047619,2.061965247105805,25.0,28.57142857142857,3.5714285714285694
AccountId_208,1,107.14285714285714,0.0,107.14285714285714,107.14285714285714,0.0
AccountId_2080,1,178.57142857142856,0.0,178.57142857142856,178.57142857142856,0.0
AccountId_2083,2,1428.5714285714284,0.0,1428.5714285714284,1428.5714285714284,0.0
AccountId_2084,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2085,1,178.57142857142856,0.0,178.57142857142856,178.57142857142856,0.0
AccountId_2086,66,203.91287878787875,148.8175349808292,17.857142857142858,392.8571428571428,374.99999999999994
AccountId_2087,3,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2088,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2089,1,178.57142857142856,0.0,178.57142857142856,178.57142857142856,0.0
AccountId_209,5,185.7142857142857,169.68984311720857,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2090,4,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2091,2,535.7142857142857,0.0,535.7142857142857,535.7142857142857,0.0
AccountId_2092,2,5008.928571428572,7058.440905058572,17.857142857142858,10000.0,9982.142857142857
AccountId_2093,4,160.7142857142857,35.71428571428571,107.14285714285714,178.57142857142856,71.42857142857142
AccountId_2096,4,1205.3571428571427,1104.403292576159,535.7142857142857,2857.142857142857,2321.428571428571
AccountId_2098,1,53.57142857142857,0.0,53.57142857142857,53.57142857142857,0.0
AccountId_2099,4,232.1428571428571,155.67496226930976,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_21,5,1385.7142857142858,1343.540859377312,428.57142857142856,3571.428571428571,3142.8571428571427
AccountId_210,2,107.14285714285714,101.01525445522105,35.714285714285715,178.57142857142856,142.85714285714283
AccountId_2100,3,83.33333333333333,41.23930494211613,35.714285714285715,107.14285714285714,71.42857142857142
AccountId_2101,6,303.5714285714285,97.80759955449393,178.57142857142856,392.8571428571428,214.28571428571422
AccountId_2103,10,271.42857142857144,116.88512103460548,71.42857142857143,357.1428571428571,285.71428571428567
AccountId_2107,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2108,3,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2109,11,32.46753246753247,20.852650290040792,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_211,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2110,7,74.48979591836734,140.61376291352033,17.857142857142858,392.8571428571428,374.99999999999994
AccountId_2114,20,65.53571428571428,36.03754084508425,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2115,9,101.38888888888889,63.000406047354325,17.857142857142858,187.5,169.64285714285714
AccountId_2117,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2118,3,47.61904761904762,20.61965247105806,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2120,1,714.2857142857142,0.0,714.2857142857142,714.2857142857142,0.0
AccountId_2121,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2122,4,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2123,318,199.46967654986523,1122.4451032943061,17.857142857142858,18142.85714285714,18125.0
AccountId_2124,56,107.14285714285712,129.35368092207136,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2125,10,107.14285714285714,112.93848786315638,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2126,80,90.58035714285714,107.28929677587045,17.857142857142858,500.0,482.14285714285717
AccountId_2127,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2129,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2130,8,917.8571428571428,1202.9361552410026,21.428571428571427,3571.428571428571,3549.9999999999995
AccountId_2131,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2132,10,325.0,197.38224481166847,142.85714285714286,571.4285714285714,428.57142857142856
AccountId_2133,2,267.85714285714283,126.26906806902633,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2134,6,273.8095238095238,136.7753011080483,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2136,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2138,2,267.85714285714283,126.26906806902633,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2139,97,67.84241531664212,44.11738113550187,17.857142857142858,321.4285714285714,303.57142857142856
AccountId_2140,5,50.0,19.56151991089879,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2141,66,82.62987012987013,101.95284401776624,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2143,19,85.38721804511277,94.47191605330733,17.857142857142858,357.4285714285714,339.57142857142856
AccountId_2144,5,221.42857142857142,136.9306393762915,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2145,9,242.06349206349205,141.20447814614832,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2147,6,65.47619047619048,14.580296087995109,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2149,3,1261.904761904762,1065.6590691683152,35.714285714285715,1964.2857142857144,1928.5714285714287
AccountId_215,11,78.8961038961039,49.110832210880616,17.857142857142858,142.85714285714286,125.0
AccountId_2150,3,505.95238095238096,829.9890377113956,17.857142857142858,1464.2857142857142,1446.4285714285713
AccountId_2151,1,1785.7142857142856,0.0,1785.7142857142856,1785.7142857142856,0.0
AccountId_2152,2,26.785714285714285,12.626906806902635,17.857142857142858,35.714285714285715,17.857142857142858
AccountId_2153,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2154,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2155,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2156,1,1428.5714285714284,0.0,1428.5714285714284,1428.5714285714284,0.0
AccountId_2157,14,514.2857142857143,1038.795152528542,17.857142857142858,3571.428571428571,3553.5714285714284
AccountId_2159,26,281.59340659340654,101.18024080964757,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_216,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2160,2,53.57142857142857,25.253813613805267,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2163,6,40.476190476190474,18.98800194035894,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_2164,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2165,7,66.83673469387755,51.94819689219111,35.714285714285715,178.57142857142856,142.85714285714283
AccountId_2166,2,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2168,37,118.48648648648648,263.9157759629163,17.857142857142858,1632.142857142857,1614.2857142857142
AccountId_217,16,108.59375,141.36304811830888,17.857142857142858,535.7142857142857,517.8571428571428
AccountId_2170,7,663.2653061224489,595.7820643671429,178.57142857142856,1785.7142857142856,1607.1428571428569
AccountId_2172,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2173,5,174.99999999999997,121.13936147247591,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2175,4,446.4285714285714,178.57142857142856,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2177,2,2564.285714285714,3545.63543137826,57.14285714285714,5071.428571428572,5014.285714285715
AccountId_218,2,199.99999999999997,222.23355980148634,42.85714285714285,357.1428571428571,314.2857142857143
AccountId_2180,2,553.5714285714286,479.82245866230005,214.28571428571428,892.8571428571428,678.5714285714284
AccountId_2181,100,151.10714285714283,232.42418018824563,17.857142857142858,1071.428571428571,1053.5714285714282
AccountId_2182,8,454.0178571428571,162.0009436948362,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2184,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2185,4,446.4285714285714,178.57142857142856,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2187,3,12559.52380952381,19588.66984750516,1250.0,35178.57142857143,33928.57142857143
AccountId_2188,45,121.42857142857142,184.85691202137374,17.857142857142858,678.5714285714286,660.7142857142857
AccountId_2189,2,25.0,10.101525445522105,17.857142857142858,32.14285714285714,14.285714285714281
AccountId_219,19,94.9172932330827,96.49483103646628,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2190,2,89.28571428571429,75.76144084141582,35.714285714285715,142.85714285714286,107.14285714285714
AccountId_2191,12,68.45238095238095,93.51457246243712,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2192,3,369.047619047619,20.619652471058043,357.1428571428571,392.8571428571428,35.714285714285666
AccountId_2193,8,102.67857142857142,70.62687857095473,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2194,8,33.48214285714286,17.696985874377052,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_2195,8,449.5535714285714,163.6237495414225,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2196,46,207.20496894409936,316.0844209001112,17.857142857142858,1196.428571428571,1178.5714285714282
AccountId_2197,8,316.96428571428567,75.00607361218958,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2198,89,59.1091492776886,54.05091490334499,17.857142857142858,285.7142857142857,267.8571428571429
AccountId_22,2,982.1428571428571,1136.421612621237,178.57142857142856,1785.7142857142856,1607.1428571428569
AccountId_220,5,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2200,29,155.04926108374386,423.7467773398652,17.857142857142858,2142.8571428571427,2125.0
AccountId_2201,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2203,296,85.93146718146717,182.94604109450816,17.857142857142858,1250.0,1232.142857142857
AccountId_2204,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2205,5,328.57142857142856,63.88765649999399,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2206,10,108.92857142857142,131.61359043886242,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2207,2,53.57142857142857,25.253813613805267,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2208,7,362.2448979591836,113.74233066126506,178.57142857142856,571.4285714285714,392.8571428571429
AccountId_2209,3,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_221,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2210,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2212,1,71.42857142857143,0.0,71.42857142857143,71.42857142857143,0.0
AccountId_2214,10,179.64285714285714,171.197347368561,50.0,535.7142857142857,485.71428571428567
AccountId_2215,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2216,1,71.42857142857143,0.0,71.42857142857143,71.42857142857143,0.0
AccountId_2217,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2218,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_222,3,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2220,3,1964.285714285714,1546.4739353293548,178.57142857142856,2857.142857142857,2678.5714285714284
AccountId_2221,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2222,16,70.72544642857143,84.96699210921105,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2223,4,180.17857142857142,149.52347778246485,42.14285714285714,357.1428571428571,315.0
AccountId_2224,2,205.35714285714283,214.65741571734478,53.57142857142857,357.1428571428571,303.57142857142856
AccountId_2225,1,2928.5714285714284,0.0,2928.5714285714284,2928.5714285714284,0.0
AccountId_2226,4,446.4285714285714,178.57142857142856,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2227,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2228,3,83.33333333333333,27.27723627949905,53.57142857142857,107.14285714285714,53.57142857142857
AccountId_2229,6,337.49999999999994,308.81191025989807,48.21428571428571,642.8571428571428,594.6428571428571
AccountId_223,3,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2230,12,35.11309523809524,22.992425515960427,5.142857142857142,64.28571428571428,59.14285714285714
AccountId_2231,118,195.70671912832927,176.1170450046177,17.857142857142858,714.2857142857142,696.4285714285713
AccountId_2232,7,20.408163265306122,6.749365589450487,17.857142857142858,35.714285714285715,17.857142857142858
AccountId_2233,1,53.57142857142857,0.0,53.57142857142857,53.57142857142857,0.0
AccountId_2235,43,41.91029900332226,33.539288758607405,17.857142857142858,178.57142857142856,160.7142857142857
AccountId_2236,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2237,230,190.28478260869562,231.90033113080577,17.857142857142858,1785.7142857142856,1767.8571428571427
AccountId_2239,26,94.78021978021978,190.57975664291368,17.857142857142858,892.8571428571428,874.9999999999999
AccountId_2240,2,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2241,4,410.71428571428567,213.29134365677282,214.28571428571428,714.2857142857142,499.99999999999994
AccountId_2242,7,40.63775510204082,16.151867857216015,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_2243,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2244,3,3755.952380952381,6026.629186679855,196.42857142857144,10714.285714285714,10517.857142857143
AccountId_2247,38,106.86090225563909,97.92870582769802,17.857142857142858,375.0,357.14285714285717
AccountId_225,24,286.01190476190476,111.09140673650263,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2250,74,581.8957528957528,876.3343343075902,17.857142857142858,4107.142857142857,4089.285714285714
AccountId_2251,5,42.857142857142854,27.081698014469822,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_2252,5,328.57142857142856,63.88765649999399,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2253,12,175.29761904761904,162.53626920300485,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2254,1,89.28571428571428,0.0,89.28571428571428,89.28571428571428,0.0
AccountId_2255,1,2857.142857142857,0.0,2857.142857142857,2857.142857142857,0.0
AccountId_2256,3,53.57142857142858,17.85714285714286,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2257,2,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2258,5,328.57142857142856,85.26668847366655,178.57142857142856,392.8571428571428,214.28571428571422
AccountId_2259,3,101.19047619047619,72.16878364870321,35.714285714285715,178.57142857142856,142.85714285714283
AccountId_226,16,281.25,106.64567182838641,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2260,16,431.1272321428571,679.7696242121208,21.428571428571427,1785.7142857142856,1764.2857142857142
AccountId_2261,3,1196.4285714285713,1020.672797317374,17.857142857142858,1785.7142857142856,1767.8571428571427
AccountId_2262,29,23.95320197044335,12.819506647238676,17.857142857142858,71.42857142857143,53.57142857142857
AccountId_2263,16,66.51785714285714,53.87809053275535,28.57142857142857,178.57142857142856,150.0
AccountId_2264,7,260.2040816326531,129.94354758430657,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2265,4,142.85714285714283,161.70330603816814,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2266,7,311.2244897959184,79.09534662743866,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2268,5,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2269,10,164.28571428571428,142.80753106788595,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_227,5,291.4285714285714,145.63373123514134,35.714285714285715,392.8571428571428,357.14285714285705
AccountId_2270,49,597.667638483965,474.2954579712657,178.57142857142856,2857.142857142857,2678.5714285714284
AccountId_2271,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2272,8,449.5535714285714,163.6237495414225,357.1428571428571,714.2857142857142,357.1428571428571
AccountId_2273,2,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2274,3,309.52380952380946,82.47860988423224,214.28571428571428,357.1428571428571,142.85714285714283
AccountId_2276,17,296.21848739495795,85.42054007946207,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2277,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2278,4,107.14285714285714,82.47860988423224,35.714285714285715,178.57142857142856,142.85714285714283
AccountId_2280,4,53.57142857142857,35.714285714285715,35.714285714285715,107.14285714285714,71.42857142857142
AccountId_2281,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2283,141,55.98784194528875,86.0157394393653,17.857142857142858,714.2857142857142,696.4285714285713
AccountId_2284,31,47.857142857142854,62.30170925576982,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2285,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2287,4,341.07142857142856,120.99010472834902,178.57142857142856,471.4285714285714,292.85714285714283
AccountId_2288,15,204.76190476190473,158.26746622384962,35.714285714285715,392.8571428571428,357.14285714285705
AccountId_2289,1,17857.142857142855,0.0,17857.142857142855,17857.142857142855,0.0
AccountId_2290,18,250.0,131.3655310996931,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2291,1,5714.285714285714,0.0,5714.285714285714,5714.285714285714,0.0
AccountId_2292,82,77.04703832752612,160.1691032160479,17.857142857142858,1071.428571428571,1053.5714285714282
AccountId_2293,3,54.07142857142858,17.878130523642795,35.714285714285715,71.42857142857143,35.714285714285715
AccountId_2294,2,26.785714285714285,12.626906806902635,17.857142857142858,35.714285714285715,17.857142857142858
AccountId_2295,8,36.38392857142857,29.91023834528438,17.857142857142858,107.14285714285714,89.28571428571428
AccountId_2296,105,246.51632653061222,542.543161372652,4.285714285714286,3571.428571428571,3567.142857142857
AccountId_2298,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2299,2,267.85714285714283,126.26906806902633,178.57142857142856,357.1428571428571,178.57142857142856
AccountId_2303,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2305,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2306,3,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2308,2,714.2857142857142,757.6144084141581,178.57142857142856,1250.0,1071.4285714285716
AccountId_2309,2,89.28571428571428,25.25381361380526,71.42857142857143,107.14285714285714,35.71428571428571
AccountId_231,113,93.28381795195953,97.10448881213011,17.857142857142858,357.1428571428571,339.2857142857143
AccountId_2310,1,714.2857142857142,0.0,714.2857142857142,714.2857142857142,0.0
AccountId_2313,2,120.53571428571428,82.07489424486711,62.5,178.57142857142856,116.07142857142856
AccountId_2314,356,129.89034911717496,224.48122869555084,17.857142857142858,1785.7142857142856,1767.8571428571427
AccountId_2316,1,357.1428571428571,0.0,357.1428571428571,357.1428571428571,0.0
AccountId_2317,2,35714.28571428571,0.0,35714.28571428571,35714.28571428571,0.0
AccountId_2318,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2319,6,303.5714285714285,97.80759955449393,178.57142857142856,392.8571428571428,214.28571428571422
AccountId_232,1,17.857142857142858,0.0,17.857142857142858,17.857142857142858,0.0
AccountId_2320,2,464.2857142857143,151.52288168283164,357.1428571428571,571.4285714285714,214.28571428571433
AccountId_2321,12,37.202380952380956,26.875750554015827,17.857142857142858,107.14285714285714,89.28571428571428
AccountId_2322,5,457.14285714285705,398.0180490215723,142.85714285714286,892.8571428571428,749.9999999999999
AccountId_2323,8,339.2857142857142,66.13000712661079,178.57142857142856,392.8571428571428,214.28571428571422
AccountId_2324,17,139.0126050420168,86.95709208768274,35.714285714285715,357.1428571428571,321.4285714285714
AccountId_2325,34,399.89495798319325,1828.21469169986,25.0,10714.285714285714,10689.285714285714
AccountId_2326,2,89.28571428571428,25.25381361380526,71.42857142857143,107.14285714285714,35.71428571428571
AccountId_2327,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2328,1,35.714285714285715,0.0,35.714285714285715,35.714285714285715,0.0
AccountId_2329,53,128.08894878706198,160.9658427509014,17.857142857142858,714.2857142857142,696.4285714285713
AccountId_233,9,75.39682539682539,90.95658803533408,17.857142857142858,250.0,232.14285714285714
AccountId_2331,18,171.03174603174602,154.01240619455973,21.428571428571427,357.1428571428571,335.71428571428567
AccountId_2332,12,151.78571428571428,224.91237213445277,35.714285714285715,714.2857142857142,678.5714285714286
AccountId_2333,11,422.40259740259734,239.60049076797048,35.714285714285715,660.7142857142857,625.0
AccountId_2334,11,181.00649350649348,361.27279315783915,35.714285714285715,1232.142857142857,1196.4285714285713
AccountId_2335,20,117.14285714285714,123.3625293241265,21.428571428571427,500.0,478.57142857142856
AccountId_2336,1,538.5714285714286,0.0,538.5714285714286,538.5714285714286,0.0
AccountId_2338,32,452.0100446428571,317.44934738147987,357.1428571428571,1964.2857142857144,1607.1428571428573
